GLON GLAT VLSR a b pa d_VLSR p_far cos_pa sin_pa aa bb Dist_lit KDA f_avg ID in_grs
34.7300 -0.6600 47.0100 0.0317 0.0250 104 3.1300 -0.5 -0.24022804247726368 0.9707164815781908 0.0010027777777777776 0.0006250000000000001 3.2 N 0 C34.76-0.68 1
34.9900 -0.0500 46.5300 0.0133 0.0067 109 4.3400 0.5 -0.3305143927132229 0.9438009515832295 0.0001777777777777778 4.444444444444445e-05 11.1 F 0 C34.93-0.02 1
35.6000 -0.5400 55.8000 0.0083 0.0050 180 2.0900 -0.5 -1.0 1.2246467991473532e-16 6.944444444444444e-05 2.5e-05 3.5 N 0 C35.59-0.49 1
36.3500 0.7000 74.1700 0.0617 0.0217 61 5.8000 -0.5 0.47869185794060687 0.8779829754279805 0.003802777777777778 0.0004694444444444445 4.9 N 0 C36.29+0.73 1
37.6400 -0.0500 46.9700 0.0117 0.0083 70 1.1600 0.5 0.34693565157325584 0.9378889346118977 0.00013611111111111107 6.944444444444444e-05 10.2 F 0 C37.64-0.11 1
38.0300 -0.0500 54.1000 0.0167 0.0083 114 5.9000 0.5 -0.41151435860510877 0.9114032766354453 0.0002777777777777778 6.944444444444444e-05 9.7 F 0 C38.05-0.04 1
41.1300 -0.2200 59.9100 0.0133 0.0100 58 4.3700 0.5 0.531398579518083 0.847121921382137 0.0001777777777777778 0.0001 9.0 F 0 C41.10-0.21 1
41.2300 0.4100 71.2700 0.0117 0.0100 90 1.8800 -0.5 6.123233995736766e-17 1.0 0.00013611111111111107 0.0001 5.0 N 0 C41.24+0.37 1
42.5600 -0.1800 66.3000 0.0100 0.0067 135 2.8200 0.5 -0.7071067811865475 0.7071067811865476 0.0001 4.444444444444445e-05 7.8 F 0 C42.57-0.14 1
45.5000 0.1300 61.0400 0.0150 0.0050 11 4.5600 0.5 0.9819587126964436 0.18909544298989145 0.000225 2.5e-05 8.1 F 0 C45.48+0.13 1
48.9200 -0.2700 68.5700 0.0200 0.0083 15 4.8200 0.5 0.9654726308792251 0.2605045086426482 0.0004 6.944444444444444e-05 5.6 F 0 C48.93-0.29 1
49.4200 -0.4800 57.5000 0.0150 0.0117 156 3.7500 0.5 -0.910683660806177 0.413104429824542 0.000225 0.00013611111111111107 5.5 F 0 C49.44-0.47 1
52.9200 -0.6200 47.1600 0.0200 0.0067 109 4.0300 0.5 -0.3206129905856763 0.9472102777460288 0.0004 4.444444444444445e-05 7.2 F 0 C52.94-0.59 1
15.6600 -0.2100 56.9600 0.0350 0.0083 161 1.8600 0.5 -0.9432226579476009 0.3321611318837036 0.0012250000000000002 6.944444444444444e-05 11.5 F 0 D15.64-0.24 1
16.5600 -0.3400 43.2300 0.0483 0.0333 116 4.4400 0.5 -0.4430711908241795 0.8964864303834406 0.002336111111111111 0.0011111111111111111 12.4 F 0 D16.61-0.32 1
17.2300 -0.2400 44.5700 0.0450 0.0233 27 4.0500 -0.5 0.8941542368393682 0.44775908783876966 0.0020250000000000003 0.0005444444444444443 4.1 N 0 D17.25-0.20a 1
21.1900 -0.3200 35.1500 0.0167 0.0083 147 2.7300 0.5 -0.8377187166204387 0.5461019610144291 0.0002777777777777778 6.944444444444444e-05 12.9 F 0 D21.14-0.30 1
21.5600 -0.1300 120.8300 0.0200 0.0100 22 3.6000 0.5 0.9297764858882515 0.3681245526846778 0.0004 0.0001 9.1 F 0 D21.56-0.11b 1
24.0900 0.4500 94.7900 0.0183 0.0150 60 3.5400 -0.5 0.49999999999999994 0.8660254037844387 0.00033611111111111114 0.000225 5.9 N 0 D24.14+0.43 1
27.9900 0.2900 98.4700 0.0167 0.0100 83 2.7200 0.5 0.12533323356430426 0.9921147013144779 0.0002777777777777778 0.0001 9.4 F 0 D28.00+0.32 1
29.1700 0.4200 21.4700 0.0100 0.0067 180 2.2600 0.5 -1.0 1.2246467991473532e-16 0.0001 4.444444444444445e-05 13.6 F 0 D29.14+0.43 1
29.1300 0.0000 49.9700 0.0217 0.0167 15 5.8100 0.5 0.9650164944723115 0.26218917864086466 0.0004694444444444445 0.0002777777777777778 11.5 F 0 D29.14-0.04 1
29.2300 -0.0500 61.3600 0.0167 0.0083 163 2.5200 0.5 -0.9557930147983301 0.2940403252323041 0.0002777777777777778 6.944444444444444e-05 10.9 F 0 D29.21-0.05 1
30.4700 -0.4700 105.0100 0.0333 0.0150 153 7.3600 0.5 -0.8894163732912976 0.45709792705869406 0.0011111111111111111 0.000225 8.1 F 0 D30.37-0.49 1
30.4900 -0.4400 107.7000 0.0383 0.0083 87 5.9200 0.5 0.05407881298477532 0.9985366703262117 0.0014694444444444442 6.944444444444444e-05 7.3 F 0 D30.54-0.45 1
31.0000 -0.1300 100.4900 0.0217 0.0133 144 5.4300 0.5 -0.8141155183563191 0.5807029557109399 0.0004694444444444445 0.0001777777777777778 7.9 F 0 D31.00-0.04 1
31.5900 -0.2000 43.9000 0.0117 0.0067 135 2.0900 0.5 -0.7071067811865475 0.7071067811865476 0.00013611111111111107 4.444444444444445e-05 11.9 F 0 D31.60-0.23a 1
32.4200 0.0900 42.7300 0.0117 0.0067 135 3.5100 0.5 -0.7071067811865475 0.7071067811865476 0.00013611111111111107 4.444444444444445e-05 11.5 F 0 D32.38+0.10a 1
34.0100 -0.0100 60.1900 0.0483 0.0167 178 5.1300 0.5 -0.9996573249755573 0.02617694830787342 0.002336111111111111 0.0002777777777777778 10.5 F 0 D33.94-0.04 1
34.7600 0.0300 48.5700 0.0217 0.0083 56 3.9300 0.5 0.5533915492433442 0.8329212407100994 0.0004694444444444445 6.944444444444444e-05 10.6 F 0 D34.75+0.02a 1
35.3300 0.8100 79.8400 0.0100 0.0083 45 1.7800 0.5 0.7071067811865476 0.7071067811865475 0.0001 6.944444444444444e-05 9.0 F 0 D35.29+0.83 1
35.7000 -0.9000 57.0900 0.0117 0.0083 163 2.0200 0.5 -0.9547607995027975 0.29737487407778596 0.00013611111111111107 6.944444444444444e-05 10.0 F 0 D35.67-0.85 1
37.3400 -0.0600 55.7900 0.0083 0.0050 180 2.4300 0.5 -1.0 1.2246467991473532e-16 6.944444444444444e-05 2.5e-05 10.2 F 0 D37.37-0.07 1
37.4300 -0.0500 57.1300 0.0167 0.0050 180 4.2100 0.5 -1.0 1.2246467991473532e-16 0.0002777777777777778 2.5e-05 10.2 F 0 D37.44-0.04 1
50.7700 0.0800 43.9100 0.0200 0.0117 6 5.0800 0.5 0.9943379441332046 0.10626407133623303 0.0004 0.00013611111111111107 8.0 F 0 D50.86+0.08 1
53.6200 0.2300 37.1500 0.0217 0.0067 68 3.6100 0.5 0.3665012267242973 0.9304175679820246 0.0004694444444444445 4.444444444444445e-05 7.7 F 0 D53.64+0.24 1
